,Date,Listing_ID,Ordered_Quantity,Avg_Num_Of_Listings,Top_Rank_Share,Product_ID,Category_ID,Demand
28353,26/03/2016,5567401,0,3,0.6,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
28692,25/03/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
29031,26/03/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
29370,25/03/2016,84013,0,6.13,0.38,531619ee7153da5bd6f9757522fc3b16,1243732011,0
29371,25/03/2016,84013,0,6.13,0.38,531619ee7153da5bd6f9757522fc3b16,166220011,0
29706,26/03/2016,84013,0,7,0.32,531619ee7153da5bd6f9757522fc3b16,1243732011,0
29707,26/03/2016,84013,0,7,0.32,531619ee7153da5bd6f9757522fc3b16,166220011,0
31134,25/03/2016,86003,0,11,0.55,a21c833975cc2b0b719b95bba9ba2721,166061011,0
31469,26/03/2016,86003,0,11,0.52,a21c833975cc2b0b719b95bba9ba2721,166061011,0
32388,25/03/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
32489,26/03/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
32590,25/03/2016,88372,0,15,0.38,10acbba9054b460df7ff031e952c03f6,166269011,0
32925,26/03/2016,88372,0,15,0.37,10acbba9054b460df7ff031e952c03f6,166269011,0
33260,25/03/2016,90019,2,6.13,0.38,531619ee7153da5bd6f9757522fc3b16,1243732011,5.263157895
33261,25/03/2016,90019,2,6.13,0.38,531619ee7153da5bd6f9757522fc3b16,166220011,5.263157895
33596,26/03/2016,90019,7,7,0.32,531619ee7153da5bd6f9757522fc3b16,1243732011,21.875
33597,26/03/2016,90019,7,7,0.32,531619ee7153da5bd6f9757522fc3b16,166220011,21.875
34581,25/03/2016,100517,0,4,1,9bb672869130d2b23a57f6028064ba13,2491218011,0
34920,26/03/2016,100517,0,4,1,9bb672869130d2b23a57f6028064ba13,2491218011,0
35259,25/03/2016,170260,1,5.97,0.48,486d5048db412f418ae0b7f0a4439dd6,166346011,2.083333333
35597,26/03/2016,170260,0,5.98,0.63,486d5048db412f418ae0b7f0a4439dd6,166346011,0
36183,25/03/2016,2740160,0,9,0.4,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
36184,25/03/2016,2740160,0,9,0.4,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
36711,26/03/2016,2740160,0,9,0.4,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
36712,26/03/2016,2740160,0,9,0.4,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
40551,25/03/2016,2726014,0,16,0.66,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
40835,26/03/2016,2726014,0,16,0.64,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
41119,25/03/2016,2857266,0,12,0.77,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
41120,26/03/2016,2857266,0,12,0.73,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
41214,25/03/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
41215,26/03/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
42080,25/03/2016,6306120,0,6,0.1,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
42081,26/03/2016,6306120,0,6,0.22,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
42318,25/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
42320,25/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
42996,26/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
42998,26/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
43674,25/03/2016,194295,0,2,0.76,7d908e017567560735e0d206fb8a562e,166064011,0
44013,26/03/2016,194295,0,2,0.71,7d908e017567560735e0d206fb8a562e,166064011,0
44352,25/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
44605,26/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
44858,25/03/2016,6146958,0,4,0.74,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
45117,26/03/2016,6146958,0,4,0.75,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
45376,25/03/2016,198924,0,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
45641,26/03/2016,198924,0,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
47194,25/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
47195,26/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
47726,25/03/2016,3504918,1,7.87,0.61,2ce4492f083d60de0b7b965fba35091f,166164011,1.639344262
47727,25/03/2016,3504918,1,7.87,0.61,2ce4492f083d60de0b7b965fba35091f,166038011,1.639344262
48240,26/03/2016,3504918,0,8,0.6,2ce4492f083d60de0b7b965fba35091f,166164011,0
48241,26/03/2016,3504918,0,8,0.6,2ce4492f083d60de0b7b965fba35091f,166038011,0
50556,25/03/2016,6222484,0,6,0.64,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
50825,26/03/2016,6222484,0,6,0.67,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
52197,25/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
52198,25/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
52693,26/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
52694,26/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
54921,25/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
54923,25/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
55276,26/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
55278,26/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
55917,25/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
55919,25/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
56413,26/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
56415,26/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
59885,25/03/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
59887,25/03/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
60233,26/03/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
60235,26/03/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
61737,25/03/2016,352964,0,15.04,0.12,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
61848,26/03/2016,352964,0,15.91,0.15,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
61959,25/03/2016,692234,0,19,1,0305bbea90f49863f469d9188faa07d4,166310011,0
61971,25/03/2016,692234,0,19,1,0305bbea90f49863f469d9188faa07d4,166309011,0
62318,26/03/2016,692234,0,19,0.9,0305bbea90f49863f469d9188faa07d4,166310011,0
62330,26/03/2016,692234,0,19,0.9,0305bbea90f49863f469d9188faa07d4,166309011,0
77942,25/03/2016,3794768,0,20,0.09,f733e34f6daa352a9f9d3636defead02,166275011,0
77944,25/03/2016,3794768,0,20,0.09,f733e34f6daa352a9f9d3636defead02,166169011,0
78586,26/03/2016,3794768,0,20,0.03,f733e34f6daa352a9f9d3636defead02,166275011,0
78588,26/03/2016,3794768,0,20,0.03,f733e34f6daa352a9f9d3636defead02,166169011,0
894,27/03/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
1205,28/03/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
1516,29/03/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
1827,27/03/2016,3547846,0,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,0
2148,28/03/2016,3547846,0,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,0
2469,29/03/2016,3547846,2,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,2
2790,27/03/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
3101,28/03/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
3412,29/03/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
8614,27/03/2016,3958751,0,10.98,0.53,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
8921,28/03/2016,3958751,0,10.98,0.5,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
9228,29/03/2016,3958751,0,11,0.48,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
17923,27/03/2016,5306825,0,4,0.87,3cb18bd7108de3a7199b215853271f6f,375539011,0
18262,28/03/2016,5306825,0,4,0.81,3cb18bd7108de3a7199b215853271f6f,375539011,0
18601,29/03/2016,5306825,0,4,0.85,3cb18bd7108de3a7199b215853271f6f,375539011,0
18940,27/03/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
19279,28/03/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
19618,29/03/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
19957,27/03/2016,5442713,0,2,0.76,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
20296,28/03/2016,5442713,0,2,0.84,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
20635,29/03/2016,5442713,0,2,0.77,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
20974,27/03/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
21313,28/03/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
21652,29/03/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
21991,27/03/2016,5509449,0,3,0.56,601311562246a2747940fd2232a077c7,2522081011,0
22330,28/03/2016,5509449,0,3,0.8,601311562246a2747940fd2232a077c7,2522081011,0
22669,29/03/2016,5509449,0,3,0.8,601311562246a2747940fd2232a077c7,2522081011,0
23281,27/03/2016,5567401,0,3,0.6,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
23620,28/03/2016,5567401,0,3,0.35,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
23959,29/03/2016,5567401,0,3,0.4,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
24298,27/03/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
24637,28/03/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
24976,29/03/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
25315,27/03/2016,84013,0,7,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,0
25316,27/03/2016,84013,0,7,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,0
25651,28/03/2016,84013,0,7,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,0
25652,28/03/2016,84013,0,7,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,0
25987,29/03/2016,84013,1,7,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,3.333333333
25988,29/03/2016,84013,1,7,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,3.333333333
27961,27/03/2016,86003,0,11,0.52,a21c833975cc2b0b719b95bba9ba2721,166061011,0
28296,28/03/2016,86003,0,11,0.53,a21c833975cc2b0b719b95bba9ba2721,166061011,0
28631,29/03/2016,86003,0,11,0.5,a21c833975cc2b0b719b95bba9ba2721,166061011,0
29842,27/03/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
29943,28/03/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
30044,29/03/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
30145,27/03/2016,88372,0,15,0.39,10acbba9054b460df7ff031e952c03f6,166269011,0
30480,28/03/2016,88372,0,15,0.41,10acbba9054b460df7ff031e952c03f6,166269011,0
30815,29/03/2016,88372,0,15,0.45,10acbba9054b460df7ff031e952c03f6,166269011,0
31150,27/03/2016,90019,2,7,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,6.666666667
31151,27/03/2016,90019,2,7,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,6.666666667
31486,28/03/2016,90019,5,7,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,16.66666667
31487,28/03/2016,90019,5,7,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,16.66666667
31822,29/03/2016,90019,7,7,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,23.33333333
31823,29/03/2016,90019,7,7,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,23.33333333
33115,27/03/2016,100517,0,4,1,9bb672869130d2b23a57f6028064ba13,2491218011,0
33454,28/03/2016,100517,0,4,1,9bb672869130d2b23a57f6028064ba13,2491218011,0
33793,29/03/2016,100517,0,4,1,9bb672869130d2b23a57f6028064ba13,2491218011,0
34132,27/03/2016,170260,1,5.8,0.51,486d5048db412f418ae0b7f0a4439dd6,166346011,1.960784314
34470,28/03/2016,170260,0,4.31,0.56,486d5048db412f418ae0b7f0a4439dd6,166346011,0
34808,29/03/2016,170260,0,4,0.39,486d5048db412f418ae0b7f0a4439dd6,166346011,0
35518,27/03/2016,2740160,0,9,0.36,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
35519,27/03/2016,2740160,0,9,0.36,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
36046,28/03/2016,2740160,0,9,0.39,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
36047,28/03/2016,2740160,0,9,0.39,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
36574,29/03/2016,2740160,9,9,0.37,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,24.32432432
36575,29/03/2016,2740160,9,9,0.37,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,24.32432432
41632,27/03/2016,2726014,0,16,0.49,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
41916,28/03/2016,2726014,0,14.15,0.59,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
42200,27/03/2016,2857266,0,12,0.84,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
42201,28/03/2016,2857266,0,12,0.8,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
42212,27/03/2016,3385828,0,3,0.71,759ba3e44dcc994e28334a17d583280d,166316011,0
42213,28/03/2016,3385828,0,3,0.84,759ba3e44dcc994e28334a17d583280d,166316011,0
43078,27/03/2016,6306120,0,6,0.22,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
43079,28/03/2016,6306120,0,6,0.25,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
43316,27/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
43318,27/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
43994,28/03/2016,193179,0,1.21,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
43996,28/03/2016,193179,0,1.21,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
44672,27/03/2016,194295,0,2,0.76,7d908e017567560735e0d206fb8a562e,166064011,0
45011,28/03/2016,194295,0,2,0.77,7d908e017567560735e0d206fb8a562e,166064011,0
45350,27/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
45603,28/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
45856,27/03/2016,6146958,0,4,0.8,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
46115,28/03/2016,6146958,0,4,0.78,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
46374,27/03/2016,198924,0,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
46639,28/03/2016,198924,0,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
48192,27/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
48193,28/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
48724,27/03/2016,3504918,0,8.91,0.61,2ce4492f083d60de0b7b965fba35091f,166164011,0
48725,27/03/2016,3504918,0,8.91,0.61,2ce4492f083d60de0b7b965fba35091f,166038011,0
49238,28/03/2016,3504918,0,9.77,0.51,2ce4492f083d60de0b7b965fba35091f,166164011,0
49239,28/03/2016,3504918,0,9.77,0.51,2ce4492f083d60de0b7b965fba35091f,166038011,0
52008,27/03/2016,6222484,0,6,0.63,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
52277,28/03/2016,6222484,0,6.67,0.67,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
53777,27/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
53778,27/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
54273,28/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
54274,28/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
56501,27/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
56503,27/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
56856,28/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
56858,28/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
57497,27/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
57499,27/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
57993,28/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
57995,28/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
61713,27/03/2016,3516524,0,6.21,1,37597d8b559876994a3271741729bf52,166175011,0
61715,27/03/2016,3516524,0,6.21,1,37597d8b559876994a3271741729bf52,166275011,0
62061,28/03/2016,3516524,0,7,1,37597d8b559876994a3271741729bf52,166175011,0
62063,28/03/2016,3516524,0,7,1,37597d8b559876994a3271741729bf52,166275011,0
63527,27/03/2016,352964,0,16,0.21,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
63638,28/03/2016,352964,0,16,0.27,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
63749,27/03/2016,692234,0,18.3,1,0305bbea90f49863f469d9188faa07d4,166310011,0
63761,27/03/2016,692234,0,18.3,1,0305bbea90f49863f469d9188faa07d4,166309011,0
64108,28/03/2016,692234,0,18,1,0305bbea90f49863f469d9188faa07d4,166310011,0
64120,28/03/2016,692234,0,18,1,0305bbea90f49863f469d9188faa07d4,166309011,0
79173,27/03/2016,3794768,2,20,0.03,f733e34f6daa352a9f9d3636defead02,166275011,66.66666667
79175,27/03/2016,3794768,2,20,0.03,f733e34f6daa352a9f9d3636defead02,166169011,66.66666667
79817,28/03/2016,3794768,0,20,0.08,f733e34f6daa352a9f9d3636defead02,166275011,0
79819,28/03/2016,3794768,0,20,0.08,f733e34f6daa352a9f9d3636defead02,166169011,0
85434,27/03/2016,6376734,0,5,0.7,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
86147,27/03/2016,7003480,0,1,1,8b22a3d39958f30936d438edc4996abf,166363011,0
86420,28/03/2016,7003480,0,1,1,8b22a3d39958f30936d438edc4996abf,166363011,0
89827,28/03/2016,86475,0,16,0.28,83b83fe28a36008b66e7de83db482832,1243732011,0
89828,28/03/2016,86475,0,16,0.28,83b83fe28a36008b66e7de83db482832,166177011,0
89831,28/03/2016,86475,0,16,0.28,83b83fe28a36008b66e7de83db482832,166275011,0
90390,29/03/2016,86475,0,16,0.29,83b83fe28a36008b66e7de83db482832,1243732011,0
90391,29/03/2016,86475,0,16,0.29,83b83fe28a36008b66e7de83db482832,166177011,0
90394,29/03/2016,86475,0,16,0.29,83b83fe28a36008b66e7de83db482832,166275011,0
2988,29/03/2016,2726014,0,14,0.57,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
3272,30/03/2016,2726014,0,14,0.51,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
3556,31/03/2016,2726014,0,14,0.58,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
3840,29/03/2016,2857266,0,12,0.68,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
3841,30/03/2016,2857266,0,12,0.78,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
3842,31/03/2016,2857266,0,12,0.8,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
4024,29/03/2016,3385828,0,3,0.88,759ba3e44dcc994e28334a17d583280d,166316011,0
4025,30/03/2016,3385828,0,3,0.83,759ba3e44dcc994e28334a17d583280d,166316011,0
4026,31/03/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
5323,29/03/2016,6306120,0,6,0.24,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
5324,30/03/2016,6306120,0,6,0.2,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
5325,31/03/2016,6306120,0,6,0.08,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
6223,29/03/2016,193179,0,1.89,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
6225,29/03/2016,193179,0,1.89,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
6901,30/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
6903,30/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
7579,31/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
7581,31/03/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
8257,29/03/2016,194295,0,2,0.76,7d908e017567560735e0d206fb8a562e,166064011,0
8596,30/03/2016,194295,0,2,0.78,7d908e017567560735e0d206fb8a562e,166064011,0
8935,31/03/2016,194295,0,2,0.77,7d908e017567560735e0d206fb8a562e,166064011,0
9274,29/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
9527,30/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
9780,31/03/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
10033,29/03/2016,6146958,0,4,0.8,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
10292,30/03/2016,6146958,0,4,0.74,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
10551,31/03/2016,6146958,0,4,0.69,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
10810,29/03/2016,198924,2,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,2
11075,30/03/2016,198924,0,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
11340,31/03/2016,198924,0,1,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
13537,29/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
13538,30/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
13539,31/03/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
14335,29/03/2016,3504918,1,12.82,0.57,2ce4492f083d60de0b7b965fba35091f,166164011,1.754385965
14336,29/03/2016,3504918,1,12.82,0.57,2ce4492f083d60de0b7b965fba35091f,166038011,1.754385965
14849,30/03/2016,3504918,0,14.3,0.67,2ce4492f083d60de0b7b965fba35091f,166164011,0
14850,30/03/2016,3504918,0,14.3,0.67,2ce4492f083d60de0b7b965fba35091f,166038011,0
17816,29/03/2016,6222484,0,6.09,0.61,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
18085,30/03/2016,6222484,0,5.64,0.69,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
18354,31/03/2016,6222484,0,5.09,0.62,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
20279,29/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
20280,29/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
20775,30/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
20776,30/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
21271,31/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
21272,31/03/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
24365,29/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
24367,29/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
24720,30/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
24722,30/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
25075,31/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
25077,31/03/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
25859,29/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
25861,29/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
26355,30/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
26357,30/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
26851,31/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
26853,31/03/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
32059,29/03/2016,3516524,0,7,1,37597d8b559876994a3271741729bf52,166175011,0
32061,29/03/2016,3516524,0,7,1,37597d8b559876994a3271741729bf52,166275011,0
32407,30/03/2016,3516524,0,6.66,1,37597d8b559876994a3271741729bf52,166175011,0
32409,30/03/2016,3516524,0,6.66,1,37597d8b559876994a3271741729bf52,166275011,0
32755,31/03/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
32757,31/03/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
34837,29/03/2016,352964,0,16,0.12,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
34948,30/03/2016,352964,0,15.88,0.22,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
35059,31/03/2016,352964,0,16,0.26,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
35170,29/03/2016,692234,0,18,0.87,0305bbea90f49863f469d9188faa07d4,166310011,0
35182,29/03/2016,692234,0,18,0.87,0305bbea90f49863f469d9188faa07d4,166309011,0
35529,30/03/2016,692234,0,18,1,0305bbea90f49863f469d9188faa07d4,166310011,0
35541,30/03/2016,692234,0,18,1,0305bbea90f49863f469d9188faa07d4,166309011,0
35888,31/03/2016,692234,0,18,1,0305bbea90f49863f469d9188faa07d4,166310011,0
35900,31/03/2016,692234,0,18,1,0305bbea90f49863f469d9188faa07d4,166309011,0
